cust,as_of,plan_changes_to_date,support_tickets_snapshot,logins_30d,tenure_snapshot,spend_snapshot
SUB-00799,2026-01-27T10:00:00Z,0,6,6,6,56.89
SUB-00799,2026-03-10T10:00:00Z,1,6,6,6,56.89
SUB-00799,2026-04-08T10:00:00Z,4,6,6,6,56.89
SUB-00800,2026-01-19T18:00:00Z,0,2,6,41,55.99
SUB-00800,2026-03-02T18:00:00Z,1,2,6,41,55.99
SUB-00800,2026-03-22T18:00:00Z,2,2,6,41,55.99
SUB-00801,2026-01-20T15:00:00Z,0,3,6,22,57.13
SUB-00801,2026-03-03T15:00:00Z,1,3,6,22,57.13
SUB-00801,2026-03-14T15:00:00Z,6,3,6,22,57.13
SUB-00802,2026-01-29T20:00:00Z,0,1,6,67,106.30
SUB-00802,2026-03-12T20:00:00Z,1,1,6,67,106.30
SUB-00803,2026-01-24T03:00:00Z,1,6,6,7,24.03
SUB-00803,2026-03-07T03:00:00Z,2,6,6,7,24.03
SUB-00803,2026-03-22T03:00:00Z,5,6,6,7,24.03
SUB-00804,2026-01-30T07:00:00Z,0,4,6,24,75.31
SUB-00804,2026-03-13T07:00:00Z,0,4,6,24,75.31
SUB-00804,2026-04-07T07:00:00Z,4,4,6,24,75.31
SUB-00805,2026-01-19T06:00:00Z,0,5,6,67,84.64
SUB-00805,2026-03-02T06:00:00Z,1,5,6,67,84.64
SUB-00806,2026-01-28T11:00:00Z,0,1,6,63,31.69
SUB-00806,2026-03-11T11:00:00Z,1,1,6,63,31.69
SUB-00807,2026-01-19T12:00:00Z,0,0,6,31,58.70
SUB-00807,2026-03-02T12:00:00Z,0,0,6,31,58.70
SUB-00808,2026-01-22T23:00:00Z,0,8,6,23,76.22
SUB-00808,2026-03-05T23:00:00Z,0,8,6,23,76.22
SUB-00808,2026-03-30T23:00:00Z,4,8,6,23,76.22
SUB-00809,2026-01-19T04:00:00Z,0,2,6,57,61.82
SUB-00809,2026-03-02T04:00:00Z,0,2,6,57,61.82
SUB-00810,2026-01-16T15:00:00Z,0,0,6,9,82.01
SUB-00810,2026-02-27T15:00:00Z,0,0,6,9,82.01
SUB-00811,2026-01-18T16:00:00Z,0,2,6,40,19.61
SUB-00811,2026-03-01T16:00:00Z,0,2,6,40,19.61
SUB-00812,2026-01-25T10:00:00Z,0,2,6,39,48.50
SUB-00812,2026-03-08T10:00:00Z,1,2,6,39,48.50
SUB-00812,2026-03-20T10:00:00Z,2,2,6,39,48.50
SUB-00813,2026-01-21T09:00:00Z,0,3,6,52,50.00
SUB-00813,2026-03-04T09:00:00Z,0,3,6,52,50.00
SUB-00813,2026-03-30T09:00:00Z,3,3,6,52,50.00
SUB-00814,2026-01-18T14:00:00Z,0,1,6,39,74.55
SUB-00814,2026-03-01T14:00:00Z,1,1,6,39,74.55
SUB-00814,2026-03-14T14:00:00Z,2,1,6,39,74.55
SUB-00815,2026-01-24T10:00:00Z,0,0,6,3,44.57
SUB-00815,2026-03-07T10:00:00Z,0,0,6,3,44.57
SUB-00815,2026-03-18T10:00:00Z,1,0,6,3,44.57
SUB-00816,2026-01-29T08:00:00Z,0,2,6,13,16.87
SUB-00816,2026-03-12T08:00:00Z,1,2,6,13,16.87
SUB-00816,2026-03-24T08:00:00Z,6,2,6,13,16.87
SUB-00817,2026-01-18T04:00:00Z,0,2,6,53,62.73
SUB-00817,2026-03-01T04:00:00Z,1,2,6,53,62.73
SUB-00817,2026-03-27T04:00:00Z,2,2,6,53,62.73
SUB-00818,2026-01-28T09:00:00Z,0,5,6,53,79.53
SUB-00818,2026-03-11T09:00:00Z,0,5,6,53,79.53
SUB-00818,2026-04-06T09:00:00Z,5,5,6,53,79.53
SUB-00819,2026-01-29T01:00:00Z,0,6,6,41,85.04
SUB-00819,2026-03-12T01:00:00Z,0,6,6,41,85.04
SUB-00819,2026-04-10T01:00:00Z,5,6,6,41,85.04
SUB-00820,2026-01-20T17:00:00Z,0,4,6,14,33.20
SUB-00820,2026-03-03T17:00:00Z,1,4,6,14,33.20
SUB-00820,2026-03-17T17:00:00Z,5,4,6,14,33.20
SUB-00821,2026-01-24T19:00:00Z,0,2,6,15,39.58
SUB-00821,2026-03-07T19:00:00Z,0,2,6,15,39.58
SUB-00821,2026-03-24T19:00:00Z,7,2,6,15,39.58
SUB-00822,2026-01-24T00:00:00Z,0,4,6,38,53.80
SUB-00822,2026-03-07T00:00:00Z,0,4,6,38,53.80
SUB-00822,2026-03-24T00:00:00Z,2,4,6,38,53.80
SUB-00823,2026-01-19T14:00:00Z,0,5,6,17,70.80
SUB-00823,2026-03-02T14:00:00Z,0,5,6,17,70.80
SUB-00823,2026-03-27T14:00:00Z,5,5,6,17,70.80
SUB-00824,2026-01-20T05:00:00Z,0,3,6,12,62.37
SUB-00824,2026-03-03T05:00:00Z,0,3,6,12,62.37
SUB-00824,2026-03-15T05:00:00Z,5,3,6,12,62.37
SUB-00825,2026-01-26T02:00:00Z,0,2,6,33,76.52
SUB-00825,2026-03-09T02:00:00Z,0,2,6,33,76.52
SUB-00826,2026-01-25T16:00:00Z,0,4,6,26,71.76
SUB-00826,2026-03-08T16:00:00Z,0,4,6,26,71.76
SUB-00826,2026-03-20T16:00:00Z,3,4,6,26,71.76
SUB-00827,2026-01-28T08:00:00Z,0,3,6,53,92.76
SUB-00827,2026-03-11T08:00:00Z,0,3,6,53,92.76
SUB-00827,2026-03-16T08:00:00Z,3,3,6,53,92.76
SUB-00828,2026-01-20T00:00:00Z,0,6,6,26,43.03
SUB-00828,2026-03-03T00:00:00Z,0,6,6,26,43.03
SUB-00828,2026-03-11T00:00:00Z,4,6,6,26,43.03
SUB-00829,2026-01-20T06:00:00Z,0,0,6,24,71.04
SUB-00829,2026-03-03T06:00:00Z,1,0,6,24,71.04
SUB-00830,2026-01-25T06:00:00Z,1,2,6,66,60.37
SUB-00830,2026-03-08T06:00:00Z,2,2,6,66,60.37
SUB-00831,2026-01-19T00:00:00Z,0,1,6,51,47.14
SUB-00831,2026-03-02T00:00:00Z,0,1,6,51,47.14
SUB-00832,2026-01-19T02:00:00Z,0,1,6,41,25.82
SUB-00832,2026-03-02T02:00:00Z,1,1,6,41,25.82
SUB-00833,2026-01-25T20:00:00Z,0,2,6,37,73.00
SUB-00833,2026-03-08T20:00:00Z,0,2,6,37,73.00
SUB-00834,2026-01-21T02:00:00Z,0,2,6,34,79.84
SUB-00834,2026-03-04T02:00:00Z,0,2,6,34,79.84
SUB-00835,2026-01-20T08:00:00Z,0,2,6,68,28.43
SUB-00835,2026-03-03T08:00:00Z,0,2,6,68,28.43
SUB-00836,2026-01-21T01:00:00Z,0,0,6,71,59.69
SUB-00836,2026-03-04T01:00:00Z,1,0,6,71,59.69
SUB-00837,2026-01-27T18:00:00Z,0,1,6,58,37.76
SUB-00837,2026-03-10T18:00:00Z,0,1,6,58,37.76
SUB-00838,2026-01-21T01:00:00Z,0,0,6,49,63.70
SUB-00838,2026-03-04T01:00:00Z,1,0,6,49,63.70
SUB-00839,2026-01-28T10:00:00Z,0,0,6,37,72.51
SUB-00839,2026-03-11T10:00:00Z,1,0,6,37,72.51
SUB-00840,2026-01-20T14:00:00Z,1,0,6,13,64.54
SUB-00840,2026-03-03T14:00:00Z,2,0,6,13,64.54
SUB-00840,2026-03-19T14:00:00Z,4,0,6,13,64.54
SUB-00841,2026-01-20T05:00:00Z,1,3,6,16,100.67
SUB-00841,2026-03-03T05:00:00Z,2,3,6,16,100.67
SUB-00841,2026-03-12T05:00:00Z,7,3,6,16,100.67
SUB-00842,2026-01-17T17:00:00Z,0,0,6,63,53.73
SUB-00842,2026-02-28T17:00:00Z,0,0,6,63,53.73
SUB-00843,2026-01-28T10:00:00Z,0,3,6,15,59.27
SUB-00843,2026-03-11T10:00:00Z,1,3,6,15,59.27
SUB-00843,2026-04-01T10:00:00Z,5,3,6,15,59.27
SUB-00844,2026-01-28T01:00:00Z,0,4,6,51,52.34
SUB-00844,2026-03-11T01:00:00Z,0,4,6,51,52.34
SUB-00845,2026-01-22T11:00:00Z,0,4,6,9,30.60
SUB-00845,2026-03-05T11:00:00Z,0,4,6,9,30.60
SUB-00845,2026-03-10T11:00:00Z,1,4,6,9,30.60
SUB-00846,2026-01-19T06:00:00Z,0,1,6,15,83.00
SUB-00846,2026-03-02T06:00:00Z,1,1,6,15,83.00
SUB-00847,2026-01-25T20:00:00Z,0,3,6,2,21.09
SUB-00847,2026-03-08T20:00:00Z,0,3,6,2,21.09
SUB-00847,2026-04-03T20:00:00Z,9,3,6,2,21.09
SUB-00848,2026-01-19T02:00:00Z,0,4,6,20,66.35
SUB-00848,2026-03-02T02:00:00Z,0,4,6,20,66.35
SUB-00848,2026-03-09T02:00:00Z,3,4,6,20,66.35
SUB-00849,2026-01-17T03:00:00Z,0,3,6,61,22.16
SUB-00849,2026-02-28T03:00:00Z,1,3,6,61,22.16
SUB-00850,2026-01-24T23:00:00Z,0,2,6,54,80.77
SUB-00850,2026-03-07T23:00:00Z,1,2,6,54,80.77
SUB-00851,2026-01-17T11:00:00Z,1,4,6,23,72.45
SUB-00851,2026-02-28T11:00:00Z,2,4,6,23,72.45
SUB-00851,2026-03-11T11:00:00Z,5,4,6,23,72.45
SUB-00852,2026-01-24T01:00:00Z,0,2,6,57,39.21
SUB-00852,2026-03-07T01:00:00Z,1,2,6,57,39.21
SUB-00853,2026-01-20T02:00:00Z,0,3,6,34,81.71
SUB-00853,2026-03-03T02:00:00Z,0,3,6,34,81.71
SUB-00853,2026-03-15T02:00:00Z,4,3,6,34,81.71
SUB-00854,2026-01-25T21:00:00Z,0,3,6,15,67.07
SUB-00854,2026-03-08T21:00:00Z,0,3,6,15,67.07
SUB-00854,2026-03-23T21:00:00Z,4,3,6,15,67.07
SUB-00855,2026-01-25T09:00:00Z,0,1,6,61,55.49
SUB-00855,2026-03-08T09:00:00Z,0,1,6,61,55.49
SUB-00856,2026-01-28T23:00:00Z,0,4,6,62,83.54
SUB-00856,2026-03-11T23:00:00Z,1,4,6,62,83.54
SUB-00857,2026-01-23T20:00:00Z,1,7,6,54,54.07
SUB-00857,2026-03-06T20:00:00Z,2,7,6,54,54.07
SUB-00857,2026-03-17T20:00:00Z,6,7,6,54,54.07
SUB-00858,2026-01-29T04:00:00Z,0,0,6,57,74.64
SUB-00858,2026-03-12T04:00:00Z,1,0,6,57,74.64
SUB-00859,2026-01-26T11:00:00Z,0,2,6,13,93.67
SUB-00859,2026-03-09T11:00:00Z,0,2,6,13,93.67
SUB-00859,2026-03-25T11:00:00Z,4,2,6,13,93.67
SUB-00860,2026-01-29T01:00:00Z,0,1,6,16,59.62
SUB-00860,2026-03-12T01:00:00Z,0,1,6,16,59.62
SUB-00861,2026-01-23T18:00:00Z,1,4,6,42,22.20
SUB-00861,2026-03-06T18:00:00Z,2,4,6,42,22.20
SUB-00861,2026-03-15T18:00:00Z,4,4,6,42,22.20
SUB-00862,2026-01-20T05:00:00Z,0,2,6,21,50.31
SUB-00862,2026-03-03T05:00:00Z,1,2,6,21,50.31
SUB-00862,2026-03-13T05:00:00Z,2,2,6,21,50.31
SUB-00863,2026-01-23T08:00:00Z,0,2,6,23,54.79
SUB-00863,2026-03-06T08:00:00Z,1,2,6,23,54.79
SUB-00863,2026-03-14T08:00:00Z,3,2,6,23,54.79
SUB-00864,2026-01-18T04:00:00Z,0,3,6,63,33.74
SUB-00864,2026-03-01T04:00:00Z,1,3,6,63,33.74
SUB-00865,2026-01-19T04:00:00Z,0,2,6,3,97.08
SUB-00865,2026-03-02T04:00:00Z,1,2,6,3,97.08
SUB-00865,2026-03-15T04:00:00Z,9,2,6,3,97.08
SUB-00866,2026-01-18T11:00:00Z,1,3,6,66,62.17
SUB-00866,2026-03-01T11:00:00Z,2,3,6,66,62.17
SUB-00867,2026-01-18T09:00:00Z,0,3,6,59,34.85
SUB-00867,2026-03-01T09:00:00Z,0,3,6,59,34.85
SUB-00868,2026-01-16T12:00:00Z,0,4,6,35,39.23
SUB-00868,2026-02-27T12:00:00Z,0,4,6,35,39.23
SUB-00868,2026-03-09T12:00:00Z,4,4,6,35,39.23
SUB-00869,2026-01-18T17:00:00Z,0,2,6,53,58.05
SUB-00869,2026-03-01T17:00:00Z,1,2,6,53,58.05
SUB-00870,2026-01-20T13:00:00Z,0,3,6,2,92.68
SUB-00870,2026-03-03T13:00:00Z,0,3,6,2,92.68
SUB-00870,2026-04-01T13:00:00Z,3,3,6,2,92.68
SUB-00871,2026-01-21T09:00:00Z,0,3,6,25,41.20
SUB-00871,2026-03-04T09:00:00Z,1,3,6,25,41.20
SUB-00871,2026-03-21T09:00:00Z,5,3,6,25,41.20
SUB-00872,2026-01-18T07:00:00Z,0,2,6,47,19.67
SUB-00872,2026-03-01T07:00:00Z,1,2,6,47,19.67
SUB-00872,2026-03-14T07:00:00Z,5,2,6,47,19.67
SUB-00873,2026-01-19T03:00:00Z,0,2,6,66,80.34
SUB-00873,2026-03-02T03:00:00Z,0,2,6,66,80.34
SUB-00874,2026-01-25T02:00:00Z,0,4,6,41,27.96
SUB-00874,2026-03-08T02:00:00Z,0,4,6,41,27.96
SUB-00874,2026-04-04T02:00:00Z,1,4,6,41,27.96
SUB-00875,2026-01-18T17:00:00Z,0,1,6,26,94.44
SUB-00875,2026-03-01T17:00:00Z,0,1,6,26,94.44
SUB-00876,2026-01-23T12:00:00Z,0,3,6,20,47.82
SUB-00876,2026-03-06T12:00:00Z,0,3,6,20,47.82
SUB-00876,2026-03-27T12:00:00Z,8,3,6,20,47.82
SUB-00877,2026-01-17T11:00:00Z,0,1,6,57,69.41
SUB-00877,2026-02-28T11:00:00Z,1,1,6,57,69.41
SUB-00877,2026-03-06T11:00:00Z,2,1,6,57,69.41
SUB-00878,2026-01-19T21:00:00Z,0,2,6,18,51.70
SUB-00878,2026-03-02T21:00:00Z,0,2,6,18,51.70
SUB-00878,2026-03-08T21:00:00Z,4,2,6,18,51.70
SUB-00879,2026-01-30T00:00:00Z,0,2,6,31,45.87
SUB-00879,2026-03-13T00:00:00Z,0,2,6,31,45.87
SUB-00879,2026-03-26T00:00:00Z,7,2,6,31,45.87
SUB-00880,2026-01-25T07:00:00Z,0,1,6,52,26.00
SUB-00880,2026-03-08T07:00:00Z,1,1,6,52,26.00
SUB-00881,2026-01-18T15:00:00Z,0,5,6,50,63.84
SUB-00881,2026-03-01T15:00:00Z,0,5,6,50,63.84
SUB-00881,2026-03-24T15:00:00Z,4,5,6,50,63.84
SUB-00882,2026-01-18T10:00:00Z,0,2,6,49,68.52
SUB-00882,2026-03-01T10:00:00Z,0,2,6,49,68.52
SUB-00883,2026-01-20T21:00:00Z,0,0,6,59,39.96
SUB-00883,2026-03-03T21:00:00Z,1,0,6,59,39.96
SUB-00884,2026-01-19T01:00:00Z,0,1,6,43,70.92
SUB-00884,2026-03-02T01:00:00Z,0,1,6,43,70.92
SUB-00885,2026-01-20T19:00:00Z,0,1,6,62,77.55
SUB-00885,2026-03-03T19:00:00Z,0,1,6,62,77.55
SUB-00886,2026-01-28T17:00:00Z,1,1,6,66,50.82
SUB-00886,2026-03-11T17:00:00Z,2,1,6,66,50.82
SUB-00887,2026-01-28T20:00:00Z,0,1,6,20,60.87
SUB-00887,2026-03-11T20:00:00Z,0,1,6,20,60.87
SUB-00888,2026-01-18T18:00:00Z,0,0,6,41,62.33
SUB-00888,2026-03-01T18:00:00Z,0,0,6,41,62.33
SUB-00888,2026-03-26T18:00:00Z,1,0,6,41,62.33
SUB-00889,2026-01-16T11:00:00Z,2,2,6,50,41.56
SUB-00889,2026-02-27T11:00:00Z,3,2,6,50,41.56
SUB-00890,2026-01-18T13:00:00Z,0,3,6,11,84.88
SUB-00890,2026-03-01T13:00:00Z,0,3,6,11,84.88
SUB-00890,2026-03-27T13:00:00Z,5,3,6,11,84.88
SUB-00891,2026-01-25T13:00:00Z,0,2,6,36,86.68
SUB-00891,2026-03-08T13:00:00Z,1,2,6,36,86.68
SUB-00892,2026-01-20T01:00:00Z,0,2,6,64,64.19
SUB-00892,2026-03-03T01:00:00Z,1,2,6,64,64.19
SUB-00893,2026-01-16T12:00:00Z,0,3,6,69,53.75
SUB-00893,2026-02-27T12:00:00Z,0,3,6,69,53.75
SUB-00894,2026-01-28T08:00:00Z,0,6,6,6,16.50
SUB-00894,2026-03-11T08:00:00Z,0,6,6,6,16.50
SUB-00894,2026-03-21T08:00:00Z,3,6,6,6,16.50
SUB-00895,2026-01-29T04:00:00Z,0,1,6,52,61.89
SUB-00895,2026-03-12T04:00:00Z,0,1,6,52,61.89
SUB-00895,2026-03-29T04:00:00Z,1,1,6,52,61.89
SUB-00896,2026-01-24T06:00:00Z,0,6,6,36,75.64
SUB-00896,2026-03-07T06:00:00Z,1,6,6,36,75.64
SUB-00896,2026-03-31T06:00:00Z,3,6,6,36,75.64
SUB-00897,2026-01-18T09:00:00Z,1,0,6,35,38.23
SUB-00897,2026-03-01T09:00:00Z,2,0,6,35,38.23
SUB-00898,2026-01-27T20:00:00Z,0,5,6,40,71.12
SUB-00898,2026-03-10T20:00:00Z,1,5,6,40,71.12
SUB-00898,2026-03-21T20:00:00Z,8,5,6,40,71.12
SUB-00899,2026-01-29T21:00:00Z,0,5,6,50,90.59
SUB-00899,2026-03-12T21:00:00Z,0,5,6,50,90.59
SUB-00899,2026-03-18T21:00:00Z,4,5,6,50,90.59
SUB-00900,2026-01-30T02:00:00Z,0,4,6,2,42.90
SUB-00900,2026-03-13T02:00:00Z,1,4,6,2,42.90
SUB-00900,2026-04-01T02:00:00Z,5,4,6,2,42.90
SUB-00901,2026-01-21T19:00:00Z,0,3,6,50,56.72
SUB-00901,2026-03-04T19:00:00Z,0,3,6,50,56.72
SUB-00901,2026-04-02T19:00:00Z,3,3,6,50,56.72
SUB-00902,2026-01-22T15:00:00Z,0,3,6,2,46.51
SUB-00902,2026-03-05T15:00:00Z,0,3,6,2,46.51
SUB-00902,2026-03-28T15:00:00Z,3,3,6,2,46.51
SUB-00903,2026-01-29T22:00:00Z,0,2,6,41,52.89
SUB-00903,2026-03-12T22:00:00Z,0,2,6,41,52.89
SUB-00904,2026-01-27T11:00:00Z,0,2,6,55,69.48
SUB-00904,2026-03-10T11:00:00Z,0,2,6,55,69.48
SUB-00905,2026-01-16T10:00:00Z,0,2,6,50,52.27
SUB-00905,2026-02-27T10:00:00Z,0,2,6,50,52.27
SUB-00906,2026-01-16T19:00:00Z,0,0,6,13,87.60
SUB-00906,2026-02-27T19:00:00Z,0,0,6,13,87.60
SUB-00906,2026-03-21T19:00:00Z,1,0,6,13,87.60
SUB-00907,2026-01-25T19:00:00Z,0,1,6,60,60.38
SUB-00907,2026-03-08T19:00:00Z,0,1,6,60,60.38
SUB-00907,2026-03-25T19:00:00Z,1,1,6,60,60.38
SUB-00908,2026-01-29T20:00:00Z,0,2,6,27,67.14
SUB-00908,2026-03-12T20:00:00Z,1,2,6,27,67.14
SUB-00909,2026-01-21T04:00:00Z,0,6,6,42,5.00
SUB-00909,2026-03-04T04:00:00Z,1,6,6,42,5.00
SUB-00909,2026-03-23T04:00:00Z,8,6,6,42,5.00
SUB-00910,2026-01-30T03:00:00Z,0,3,6,49,48.19
SUB-00910,2026-03-13T03:00:00Z,0,3,6,49,48.19
SUB-00910,2026-04-07T03:00:00Z,6,3,6,49,48.19
SUB-00911,2026-01-18T14:00:00Z,0,1,6,15,100.37
SUB-00911,2026-03-01T14:00:00Z,1,1,6,15,100.37
SUB-00912,2026-01-18T17:00:00Z,0,3,6,20,71.91
SUB-00912,2026-03-01T17:00:00Z,0,3,6,20,71.91
SUB-00912,2026-03-21T17:00:00Z,5,3,6,20,71.91
SUB-00913,2026-01-29T01:00:00Z,0,1,6,31,63.22
SUB-00913,2026-03-12T01:00:00Z,0,1,6,31,63.22
SUB-00914,2026-01-18T07:00:00Z,0,3,6,34,47.45
SUB-00914,2026-03-01T07:00:00Z,0,3,6,34,47.45
SUB-00914,2026-03-08T07:00:00Z,5,3,6,34,47.45
SUB-00915,2026-01-30T03:00:00Z,0,1,6,42,49.54
SUB-00915,2026-03-13T03:00:00Z,0,1,6,42,49.54
SUB-00916,2026-01-16T14:00:00Z,0,1,6,10,52.62
SUB-00916,2026-02-27T14:00:00Z,0,1,6,10,52.62
SUB-00917,2026-01-21T01:00:00Z,0,1,6,24,38.41
SUB-00917,2026-03-04T01:00:00Z,0,1,6,24,38.41
SUB-00918,2026-01-19T23:00:00Z,0,7,6,33,79.85
SUB-00918,2026-03-02T23:00:00Z,0,7,6,33,79.85
SUB-00918,2026-03-27T23:00:00Z,2,7,6,33,79.85
SUB-00919,2026-01-27T10:00:00Z,0,4,6,68,31.99
SUB-00919,2026-03-10T10:00:00Z,0,4,6,68,31.99
SUB-00919,2026-03-30T10:00:00Z,7,4,6,68,31.99
SUB-00920,2026-01-18T03:00:00Z,0,4,6,18,70.40
SUB-00920,2026-03-01T03:00:00Z,0,4,6,18,70.40
SUB-00920,2026-03-18T03:00:00Z,10,4,6,18,70.40
SUB-00921,2026-01-29T03:00:00Z,0,1,6,59,22.07
SUB-00921,2026-03-12T03:00:00Z,0,1,6,59,22.07
SUB-00922,2026-01-25T05:00:00Z,0,3,6,6,71.43
SUB-00922,2026-03-08T05:00:00Z,1,3,6,6,71.43
SUB-00922,2026-04-05T05:00:00Z,6,3,6,6,71.43
SUB-00923,2026-01-19T04:00:00Z,0,2,6,50,46.13
SUB-00923,2026-03-02T04:00:00Z,0,2,6,50,46.13
SUB-00924,2026-01-24T03:00:00Z,0,3,6,15,54.09
SUB-00924,2026-03-07T03:00:00Z,0,3,6,15,54.09
SUB-00924,2026-04-04T03:00:00Z,7,3,6,15,54.09
SUB-00925,2026-01-24T22:00:00Z,0,2,6,53,9.20
SUB-00925,2026-03-07T22:00:00Z,0,2,6,53,9.20
SUB-00926,2026-01-29T08:00:00Z,0,1,6,36,52.93
SUB-00926,2026-03-12T08:00:00Z,0,1,6,36,52.93
SUB-00927,2026-01-21T16:00:00Z,0,7,6,32,90.04
SUB-00927,2026-03-04T16:00:00Z,0,7,6,32,90.04
SUB-00927,2026-04-02T16:00:00Z,3,7,6,32,90.04
SUB-00928,2026-01-25T05:00:00Z,0,3,6,22,59.28
SUB-00928,2026-03-08T05:00:00Z,0,3,6,22,59.28
SUB-00928,2026-03-17T05:00:00Z,3,3,6,22,59.28
SUB-00929,2026-01-16T15:00:00Z,0,3,6,56,22.10
SUB-00929,2026-02-27T15:00:00Z,0,3,6,56,22.10
SUB-00930,2026-01-22T05:00:00Z,1,2,6,4,42.83
SUB-00930,2026-03-05T05:00:00Z,2,2,6,4,42.83
SUB-00930,2026-03-12T05:00:00Z,5,2,6,4,42.83
SUB-00931,2026-01-17T09:00:00Z,0,1,6,66,99.38
SUB-00931,2026-02-28T09:00:00Z,1,1,6,66,99.38
SUB-00932,2026-01-25T19:00:00Z,0,5,6,17,36.19
SUB-00932,2026-03-08T19:00:00Z,0,5,6,17,36.19
SUB-00932,2026-04-01T19:00:00Z,6,5,6,17,36.19
SUB-00933,2026-01-27T11:00:00Z,0,4,6,66,60.06
SUB-00933,2026-03-10T11:00:00Z,1,4,6,66,60.06
SUB-00933,2026-03-19T11:00:00Z,5,4,6,66,60.06
SUB-00934,2026-01-18T16:00:00Z,2,2,6,44,68.11
SUB-00934,2026-03-01T16:00:00Z,3,2,6,44,68.11
SUB-00934,2026-03-10T16:00:00Z,4,2,6,44,68.11
SUB-00935,2026-01-25T17:00:00Z,0,2,6,14,75.79
SUB-00935,2026-03-08T17:00:00Z,1,2,6,14,75.79
SUB-00935,2026-03-28T17:00:00Z,5,2,6,14,75.79
SUB-00936,2026-01-29T17:00:00Z,0,1,6,60,49.31
SUB-00936,2026-03-12T17:00:00Z,1,1,6,60,49.31
SUB-00937,2026-01-26T08:00:00Z,0,1,6,9,58.89
SUB-00937,2026-03-09T08:00:00Z,1,1,6,9,58.89
SUB-00938,2026-01-29T18:00:00Z,0,1,6,9,83.74
SUB-00938,2026-03-12T18:00:00Z,0,1,6,9,83.74
SUB-00938,2026-03-21T18:00:00Z,5,1,6,9,83.74
SUB-00939,2026-01-19T09:00:00Z,0,3,6,2,36.86
SUB-00939,2026-03-02T09:00:00Z,1,3,6,2,36.86
SUB-00939,2026-03-11T09:00:00Z,5,3,6,2,36.86
SUB-00940,2026-01-24T11:00:00Z,0,2,6,60,38.84
SUB-00940,2026-03-07T11:00:00Z,1,2,6,60,38.84
SUB-00941,2026-01-26T08:00:00Z,0,6,6,30,57.42
SUB-00941,2026-03-09T08:00:00Z,1,6,6,30,57.42
SUB-00941,2026-04-01T08:00:00Z,3,6,6,30,57.42
SUB-00942,2026-01-19T01:00:00Z,2,2,6,67,63.61
SUB-00942,2026-03-02T01:00:00Z,3,2,6,67,63.61
SUB-00943,2026-01-28T07:00:00Z,0,3,6,17,54.09
SUB-00943,2026-03-11T07:00:00Z,0,3,6,17,54.09
SUB-00943,2026-03-30T07:00:00Z,4,3,6,17,54.09
SUB-00944,2026-01-28T14:00:00Z,1,3,6,28,32.83
SUB-00944,2026-03-11T14:00:00Z,2,3,6,28,32.83
SUB-00944,2026-03-21T14:00:00Z,6,3,6,28,32.83
SUB-00945,2026-01-18T13:00:00Z,0,3,6,12,83.23
SUB-00945,2026-03-01T13:00:00Z,1,3,6,12,83.23
SUB-00946,2026-01-22T21:00:00Z,0,2,6,27,66.79
SUB-00946,2026-03-05T21:00:00Z,0,2,6,27,66.79
SUB-00947,2026-01-28T19:00:00Z,0,2,6,20,36.55
SUB-00947,2026-03-11T19:00:00Z,0,2,6,20,36.55
SUB-00947,2026-03-30T19:00:00Z,3,2,6,20,36.55
SUB-00948,2026-01-25T07:00:00Z,1,1,6,63,78.77
SUB-00948,2026-03-08T07:00:00Z,2,1,6,63,78.77
SUB-00949,2026-01-19T23:00:00Z,0,4,6,52,79.00
SUB-00949,2026-03-02T23:00:00Z,0,4,6,52,79.00
SUB-00949,2026-03-20T23:00:00Z,4,4,6,52,79.00
SUB-00950,2026-01-21T02:00:00Z,0,1,6,14,68.80
SUB-00950,2026-03-04T02:00:00Z,0,1,6,14,68.80
SUB-00950,2026-03-22T02:00:00Z,2,1,6,14,68.80
SUB-00951,2026-01-16T15:00:00Z,0,4,6,3,56.88
SUB-00951,2026-02-27T15:00:00Z,1,4,6,3,56.88
SUB-00951,2026-03-24T15:00:00Z,3,4,6,3,56.88
SUB-00952,2026-01-18T11:00:00Z,0,2,6,29,80.64
SUB-00952,2026-03-01T11:00:00Z,0,2,6,29,80.64
SUB-00952,2026-03-27T11:00:00Z,1,2,6,29,80.64
SUB-00953,2026-01-17T12:00:00Z,0,0,6,71,52.99
SUB-00953,2026-02-28T12:00:00Z,1,0,6,71,52.99
SUB-00954,2026-01-29T00:00:00Z,0,8,6,32,68.09
SUB-00954,2026-03-12T00:00:00Z,0,8,6,32,68.09
SUB-00954,2026-04-01T00:00:00Z,2,8,6,32,68.09
SUB-00955,2026-01-26T15:00:00Z,0,5,6,18,53.94
SUB-00955,2026-03-09T15:00:00Z,0,5,6,18,53.94
SUB-00955,2026-03-29T15:00:00Z,2,5,6,18,53.94
SUB-00956,2026-01-26T08:00:00Z,0,4,6,35,41.04
SUB-00956,2026-03-09T08:00:00Z,0,4,6,35,41.04
SUB-00956,2026-03-14T08:00:00Z,2,4,6,35,41.04
SUB-00957,2026-01-17T02:00:00Z,0,0,6,37,53.43
SUB-00957,2026-02-28T02:00:00Z,1,0,6,37,53.43
SUB-00958,2026-01-25T00:00:00Z,0,3,6,37,56.06
SUB-00958,2026-03-08T00:00:00Z,1,3,6,37,56.06
SUB-00958,2026-03-16T00:00:00Z,6,3,6,37,56.06
SUB-00959,2026-01-16T14:00:00Z,0,4,6,57,72.31
